customer_id,age,gender,city,employment_type,annual_income,credit_score,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate_pct,disbursement_date,loan_to_income_ratio,days_past_due,loan_status,is_default
CUST100217,26,Female,Mumbai,Salaried,1353000.0,784,0,Personal,318000,12,16.75,2023-08-09,0.24,0,Active,0
CUST100218,42,Female,Bengaluru,Salaried,540000.0,614,0,Personal,402000,60,16.33,2024-01-04,0.74,0,Active,0
CUST100219,31,Female,Hyderabad,Salaried,482000.0,712,0,Home,780000,60,12.82,2025-08-22,1.62,0,Closed,0
CUST100220,36,Female,Chennai,Salaried,880000.0,611,1,Education,279000,120,9.37,2022-09-25,0.32,0,Closed,0
CUST100221,53,Female,Delhi,Self-Employed,658000.0,625,0,Personal,622000,24,7.0,2021-09-21,0.95,139,Default,1
CUST100222,29,Male,Hyderabad,Salaried,462000.0,771,1,Education,1168000,84,12.33,2023-12-08,2.53,0,Active,0
CUST100223,26,Female,Mohali,Salaried,520000.0,686,0,Personal,920000,12,10.84,2022-02-06,1.77,0,Active,0
CUST100224,36,Male,Noida,Business Owner,622000.0,701,2,Home,501000,24,16.81,2023-01-06,0.81,102,Default,1
CUST100225,49,Male,Chennai,Self-Employed,690000.0,749,1,Home,511000,120,11.29,2025-02-11,0.74,0,Active,0
CUST100226,23,Male,Hyderabad,Salaried,1028000.0,766,1,Education,528000,36,11.47,2023-10-17,0.51,0,Closed,0
CUST100227,40,Female,Delhi,Salaried,760000.0,666,1,Home,517000,48,18.57,2025-12-09,0.68,298,Written Off,1
CUST100228,56,Male,Pune,Salaried,517000.0,547,0,Personal,554000,48,11.21,2023-05-10,1.07,0,Closed,0
CUST100229,39,Male,Pune,Salaried,457000.0,656,1,Personal,499000,36,13.28,2024-12-29,1.09,87,Default,1
CUST100230,46,Male,Gurugram,Salaried,709000.0,729,4,Home,169000,48,10.09,2023-06-07,0.24,0,Closed,0
CUST100231,23,Male,Gurugram,Salaried,760000.0,555,3,Auto,333000,36,12.49,2025-01-05,0.44,0,Closed,0
CUST100232,39,Male,Hyderabad,Salaried,1686000.0,641,0,Auto,502000,48,9.65,2025-07-17,0.3,124,Default,1
CUST100233,40,Female,Mohali,Salaried,880000.0,647,0,Auto,211000,24,17.79,2022-09-27,0.24,151,Default,1
CUST100234,52,Female,Bengaluru,Salaried,686000.0,699,0,Credit Card Consolidation,275000,180,8.76,2021-09-21,0.4,0,Closed,0
CUST100235,27,Male,Delhi,Salaried,317000.0,629,0,Home,373000,48,12.52,2025-12-16,1.18,0,Closed,0
CUST100236,61,Female,Pune,Self-Employed,165000.0,684,0,Personal,523000,36,12.46,2023-07-09,3.17,0,Closed,0
CUST100237,53,Female,Mumbai,Self-Employed,697000.0,588,0,Personal,1083000,24,13.22,2022-11-01,1.55,63,Default,1
CUST100238,60,Male,Pune,Salaried,503000.0,718,1,Business,87000,48,7.0,2022-11-03,0.17,237,Written Off,1
CUST100239,59,Female,Mumbai,Self-Employed,578000.0,714,0,Auto,169000,24,13.5,2025-11-23,0.29,64,Default,1
CUST100240,38,Female,Gurugram,Salaried,492000.0,900,1,Personal,741000,60,13.15,2023-06-26,1.51,75,Default,1
CUST100241,60,Male,Pune,Business Owner,739000.0,599,1,Home,182000,60,7.34,2022-08-14,0.25,156,Default,1
CUST100242,21,Male,Mumbai,Salaried,1069000.0,647,0,Education,426000,48,7.0,2022-01-21,0.4,0,Active,0
CUST100243,31,Female,Delhi,Salaried,868000.0,785,1,Auto,376000,36,7.66,2021-03-15,0.43,251,Written Off,1
CUST100244,48,Female,Bengaluru,Salaried,278000.0,552,0,Auto,341000,48,13.05,2025-01-13,1.23,0,Active,0
CUST100245,45,Male,Bengaluru,Salaried,520000.0,900,2,Personal,184000,48,17.17,2021-01-28,0.35,26,Active - Overdue 30d,0
CUST100246,43,Male,Hyderabad,Salaried,504000.0,640,1,Personal,177000,24,13.73,2022-01-30,0.35,0,Active,0
CUST100247,51,Male,Chandigarh,Self-Employed,885000.0,557,2,Auto,922000,36,11.93,2021-05-04,1.04,77,Default,1
CUST100248,50,Female,Bengaluru,Salaried,402000.0,715,0,Personal,227000,120,9.58,2023-03-06,0.56,0,Active,0
CUST100249,62,Male,Gurugram,Business Owner,706000.0,684,1,Personal,499000,12,11.36,2021-12-17,0.71,159,Default,1
CUST100250,55,Male,Mumbai,Salaried,545000.0,600,1,Home,626000,84,14.45,2021-04-17,1.15,0,Active,0
CUST100251,27,Female,Chennai,Salaried,533000.0,627,0,Personal,191000,36,14.86,2024-09-13,0.36,0,Active,0
CUST100252,36,Male,Mumbai,Self-Employed,606000.0,734,2,Credit Card Consolidation,383000,36,14.72,2022-01-26,0.63,0,Closed,0
CUST100253,46,Male,Chennai,Salaried,404000.0,575,0,Home,384000,36,10.71,2021-06-02,0.95,0,Closed,0
CUST100254,22,Male,Chandigarh,Salaried,694000.0,732,2,Home,392000,60,15.77,2025-12-14,0.56,0,Active,0
CUST100255,21,Female,Chandigarh,Salaried,750000.0,627,2,Auto,1436000,48,9.98,2025-05-13,1.91,0,Closed,0
CUST100256,32,Male,Hyderabad,Self-Employed,543000.0,891,0,Personal,281000,36,12.22,2024-05-20,0.52,0,Closed,0
CUST100257,25,Female,Noida,Salaried,335000.0,803,1,Business,574000,24,15.02,2022-03-07,1.71,0,Closed,0
CUST100258,57,Male,Mohali,Business Owner,1047000.0,578,1,Business,312000,180,11.45,2022-02-08,0.3,0,Closed,0
CUST100259,52,Male,Chandigarh,Self-Employed,822000.0,648,0,Personal,1413000,84,11.35,2021-11-18,1.72,0,Active,0
CUST100260,29,Male,Delhi,Self-Employed,500000.0,752,0,Education,406000,48,15.15,2025-05-21,0.81,92,Default,1
CUST100261,61,Male,Noida,Business Owner,1130000.0,444,2,Education,414000,24,13.96,2022-12-31,0.37,0,Active,0
CUST100262,55,Female,Mumbai,Salaried,486000.0,607,1,Personal,822000,180,14.18,2022-02-16,1.69,0,Closed,0
CUST100263,39,Male,Chennai,Self-Employed,602000.0,642,0,Personal,644000,24,14.33,2024-05-14,1.07,173,Default,1
CUST100264,36,Female,Hyderabad,Salaried,1235000.0,558,1,Home,625000,24,12.1,2025-08-05,0.51,119,Default,1
CUST100265,23,Male,Noida,Salaried,787000.0,681,0,Personal,456000,24,10.29,2024-02-17,0.58,0,Closed,0
CUST100266,40,Female,Noida,Business Owner,682000.0,647,0,Education,1007000,12,13.56,2022-06-11,1.48,189,Written Off,1
CUST100267,44,Female,Mumbai,Self-Employed,1626000.0,613,1,Personal,806000,24,7.34,2024-05-16,0.5,0,Closed,0
CUST100268,53,Female,Pune,Salaried,1155000.0,792,0,Auto,365000,60,14.79,2024-02-07,0.32,0,Active,0
CUST100269,44,Male,Mumbai,Salaried,774000.0,748,2,Personal,1691000,24,11.19,2021-05-02,2.18,98,Default,1
CUST100270,31,Male,Mumbai,Self-Employed,273000.0,747,2,Auto,281000,36,13.08,2024-02-01,1.03,0,Closed,0
CUST100271,28,Male,Gurugram,Salaried,718000.0,683,0,Personal,129000,48,9.67,2023-11-09,0.18,35,Active - Overdue 30d,0
CUST100272,56,Female,Mumbai,Business Owner,819000.0,707,0,Education,380000,60,8.55,2024-06-30,0.46,180,Written Off,1
CUST100273,58,Male,Hyderabad,Self-Employed,323000.0,817,1,Home,151000,24,19.53,2022-05-24,0.47,0,Active,0
CUST100274,60,Female,Mohali,Salaried,953000.0,586,0,Personal,1001000,48,11.19,2025-06-24,1.05,0,Closed,0
CUST100275,40,Female,Chandigarh,Self-Employed,784000.0,598,0,Home,616000,180,12.45,2022-04-27,0.79,60,Default,1
CUST100276,55,Male,Delhi,Self-Employed,671000.0,768,0,Home,456000,36,8.24,2021-10-30,0.68,0,Closed,0
CUST100277,45,Female,Chennai,Salaried,577000.0,723,0,Business,565000,60,16.69,2025-07-28,0.98,0,Active,0
CUST100278,55,Female,Noida,Salaried,691000.0,634,1,Home,235000,240,10.6,2021-11-24,0.34,107,Default,1
CUST100279,45,Female,Hyderabad,Self-Employed,920000.0,716,2,Personal,1033000,36,11.94,2025-04-28,1.12,70,Default,1
CUST100280,49,Male,Pune,Salaried,206000.0,589,2,Personal,938000,48,11.0,2025-08-15,4.55,92,Default,1
CUST100281,38,Male,Noida,Salaried,613000.0,712,2,Home,315000,60,13.39,2022-09-03,0.51,0,Active,0
CUST100282,38,Male,Delhi,Salaried,339000.0,626,1,Personal,165000,36,12.99,2021-01-30,0.49,0,Closed,0
CUST100283,22,Female,Mohali,Salaried,827000.0,802,1,Auto,692000,24,13.57,2021-06-20,0.84,0,Active,0
CUST100284,55,Female,Mohali,Salaried,844000.0,705,0,Personal,518000,24,9.85,2025-02-08,0.61,0,Closed,0
CUST100285,36,Male,Noida,Salaried,757000.0,681,1,Auto,440000,60,10.61,2024-11-24,0.58,0,Closed,0
CUST100286,61,Female,Delhi,Salaried,744000.0,657,1,Auto,638000,48,7.05,2024-06-28,0.86,0,Closed,0
CUST100287,56,Male,Noida,Salaried,1143000.0,705,0,Auto,313000,36,16.81,2022-06-17,0.27,0,Active,0
CUST100288,53,Female,Gurugram,Salaried,150000.0,748,1,Business,249000,24,7.0,2022-04-26,1.66,175,Default,1
CUST100289,24,Female,Pune,Business Owner,506000.0,658,0,Home,299000,180,7.35,2023-12-31,0.59,0,Closed,0
CUST100290,53,Female,Chennai,Business Owner,1216000.0,838,2,Business,184000,24,8.41,2023-11-01,0.15,0,Active,0
CUST100291,34,Female,Mumbai,Salaried,932000.0,668,2,Home,351000,240,9.48,2021-02-03,0.38,0,Closed,0
CUST100292,41,Male,Bengaluru,Salaried,1094000.0,724,1,Personal,276000,60,11.78,2024-02-21,0.25,0,Closed,0
CUST100293,40,Male,Chennai,Salaried,876000.0,708,0,Home,960000,84,15.49,2024-12-09,1.1,28,Active - Overdue 30d,0
CUST100294,28,Female,Chennai,Salaried,350000.0,492,0,Auto,675000,36,13.07,2022-03-31,1.93,127,Default,1
CUST100295,27,Male,Chennai,Salaried,1044000.0,763,0,Personal,609000,24,10.44,2022-07-11,0.58,161,Default,1
CUST100296,23,Male,Delhi,Self-Employed,913000.0,870,3,Personal,452000,24,10.42,2025-06-16,0.5,0,Active,0
CUST100297,37,Female,Hyderabad,Salaried,440000.0,713,1,Home,434000,84,17.97,2022-11-08,0.99,157,Written Off,1
CUST100298,53,Male,Delhi,Salaried,919000.0,711,1,Personal,125000,36,7.0,2023-04-15,0.14,0,Closed,0
CUST100299,32,Female,Chennai,Self-Employed,791000.0,701,0,Education,743000,36,7.41,2024-01-19,0.94,173,Written Off,1
CUST100300,42,Female,Delhi,Salaried,711000.0,599,2,Credit Card Consolidation,656000,48,9.13,2023-04-04,0.92,158,Default,1
CUST100301,42,Female,Hyderabad,Salaried,922000.0,684,1,Personal,896000,48,7.95,2023-03-29,0.97,150,Default,1
CUST100302,50,Female,Gurugram,Self-Employed,500000.0,697,2,Personal,1068000,24,12.53,2023-01-23,2.14,0,Active,0
CUST100303,58,Female,Mohali,Salaried,861000.0,744,1,Business,693000,120,12.41,2025-12-30,0.8,0,Active,0
CUST100304,58,Female,Pune,Salaried,570000.0,713,0,Auto,284000,180,13.24,2025-09-16,0.5,0,Active,0
CUST100305,28,Female,Pune,Salaried,576000.0,724,0,Education,529000,24,14.11,2024-12-06,0.92,324,Written Off,1
CUST100306,47,Male,Bengaluru,Salaried,952000.0,649,1,Business,1081000,60,8.76,2021-03-27,1.14,162,Default,1
CUST100307,47,Female,Hyderabad,Salaried,667000.0,772,0,Education,508000,36,13.11,2022-10-21,0.76,0,Active,0
CUST100308,54,Female,Gurugram,Business Owner,488000.0,796,1,Credit Card Consolidation,1237000,24,11.73,2023-05-26,2.53,154,Default,1
CUST100309,41,Male,Mumbai,Salaried,782000.0,705,1,Education,395000,36,12.93,2023-10-14,0.51,0,Active,0
CUST100310,50,Male,Pune,Salaried,354000.0,709,0,Home,781000,60,9.09,2025-01-24,2.21,0,Closed,0
CUST100311,53,Female,Chennai,Salaried,793000.0,628,2,Business,134000,48,8.12,2024-01-18,0.17,181,Written Off,1
CUST100312,48,Male,Delhi,Salaried,733000.0,729,1,Home,593000,36,11.06,2022-12-09,0.81,0,Active,0
CUST100313,53,Female,Delhi,Business Owner,642000.0,679,1,Personal,1282000,36,9.92,2021-02-08,2.0,63,Default,1
CUST100314,25,Female,Pune,Salaried,1061000.0,643,0,Personal,858000,36,9.43,2022-10-12,0.81,0,Active,0
CUST100315,39,Male,Chennai,Salaried,939000.0,655,0,Home,1170000,36,16.5,2024-02-04,1.25,0,Closed,0
CUST100316,24,Female,Delhi,Self-Employed,939000.0,691,1,Home,863000,12,15.83,2023-10-04,0.92,0,Active,0
CUST100317,55,Male,Mohali,Salaried,730000.0,689,1,Personal,885000,120,19.65,2024-09-30,1.21,0,Active,0
CUST100318,37,Female,Noida,Self-Employed,855000.0,792,2,Education,777000,180,8.34,2022-01-25,0.91,84,Default,1
CUST100319,64,Male,Delhi,Salaried,543000.0,635,0,Home,1102000,60,11.75,2021-07-01,2.03,109,Default,1
CUST100320,48,Female,Delhi,Salaried,718000.0,719,1,Credit Card Consolidation,185000,24,12.6,2024-06-04,0.26,196,Written Off,1
CUST100321,50,Male,Hyderabad,Salaried,601000.0,600,0,Home,649000,60,14.56,2024-12-22,1.08,0,Active,0
CUST100322,49,Male,Mohali,Salaried,664000.0,596,0,Auto,389000,120,10.15,2021-12-20,0.59,0,Closed,0
CUST100323,26,Male,Hyderabad,Salaried,821000.0,530,0,Auto,588000,60,7.0,2025-09-19,0.72,78,Default,1
CUST100324,55,Male,Gurugram,Self-Employed,260000.0,766,1,Personal,784000,84,8.66,2025-08-10,3.02,145,Default,1
CUST100325,61,Male,Delhi,Self-Employed,730000.0,757,0,Auto,339000,36,15.8,2022-02-22,0.46,0,Active,0
CUST100326,57,Male,Gurugram,Salaried,638000.0,465,0,Auto,983000,84,10.66,2024-01-09,1.54,0,Closed,0
CUST100327,44,Male,Pune,Self-Employed,1212000.0,693,2,Education,1086000,24,14.56,2022-08-20,0.9,91,Default,1
CUST100328,49,Female,Bengaluru,Salaried,856000.0,645,0,Business,463000,60,10.07,2022-10-08,0.54,0,Closed,0
CUST100329,51,Female,Chandigarh,Business Owner,453000.0,704,0,Home,339000,24,9.62,2023-08-15,0.75,302,Written Off,1
CUST100330,55,Female,Mumbai,Business Owner,662000.0,688,0,Business,723000,60,16.17,2021-01-04,1.09,60,Default,1
CUST100331,53,Female,Gurugram,Salaried,263000.0,662,2,Home,483000,36,10.61,2021-12-29,1.84,240,Written Off,1
CUST100332,41,Male,Mumbai,Self-Employed,716000.0,596,2,Home,278000,48,15.52,2023-01-17,0.39,188,Written Off,1
CUST100333,52,Male,Mumbai,Business Owner,1473000.0,628,0,Business,447000,36,10.92,2024-11-03,0.3,0,Active,0
CUST100334,43,Male,Noida,Salaried,811000.0,627,1,Education,315000,180,18.7,2023-01-15,0.39,27,Active - Overdue 30d,0
CUST100335,53,Female,Delhi,Salaried,514000.0,649,1,Auto,1111000,84,12.72,2024-04-20,2.16,0,Active,0
CUST100336,23,Female,Pune,Salaried,688000.0,745,0,Auto,192000,60,16.08,2023-11-29,0.28,0,Closed,0
CUST100337,38,Male,Delhi,Salaried,225000.0,819,2,Business,438000,48,10.25,2022-04-21,1.95,0,Active,0
CUST100338,45,Male,Delhi,Business Owner,536000.0,617,0,Education,463000,84,12.35,2025-06-11,0.86,18,Active - Overdue 30d,0
CUST100339,62,Male,Bengaluru,Business Owner,951000.0,734,0,Personal,440000,60,10.91,2023-12-11,0.46,0,Active,0
CUST100340,51,Female,Delhi,Business Owner,1006000.0,522,1,Personal,271000,36,12.43,2025-01-12,0.27,0,Closed,0
CUST100341,23,Female,Mumbai,Salaried,1765000.0,543,0,Personal,528000,24,13.2,2022-06-05,0.3,0,Closed,0
CUST100342,60,Male,Noida,Salaried,927000.0,693,2,Personal,337000,48,11.73,2023-07-23,0.36,0,Active,0
CUST100343,44,Male,Mumbai,Salaried,694000.0,744,0,Education,520000,60,14.81,2021-12-07,0.75,0,Closed,0
CUST100344,52,Female,Mumbai,Business Owner,618000.0,722,1,Business,411000,36,11.6,2021-08-11,0.67,122,Default,1
CUST100345,42,Female,Chennai,Self-Employed,963000.0,641,1,Credit Card Consolidation,313000,84,11.67,2025-03-15,0.33,355,Written Off,1
CUST100346,43,Male,Bengaluru,Business Owner,557000.0,787,0,Personal,430000,36,12.07,2023-10-15,0.77,0,Closed,0
CUST100347,22,Female,Hyderabad,Business Owner,669000.0,632,1,Education,591000,36,8.52,2022-04-04,0.88,76,Default,1
CUST100348,47,Male,Delhi,Salaried,1637000.0,651,0,Auto,585000,120,8.92,2023-06-15,0.36,0,Closed,0
CUST100349,62,Female,Delhi,Salaried,523000.0,703,0,Home,454000,24,7.85,2022-07-04,0.87,0,Active,0
CUST100350,22,Female,Pune,Salaried,307000.0,717,1,Personal,188000,24,13.68,2025-06-05,0.61,277,Written Off,1
CUST100351,46,Male,Mohali,Self-Employed,973000.0,590,3,Business,174000,24,13.61,2024-01-27,0.18,134,Default,1
CUST100352,37,Male,Mumbai,Business Owner,458000.0,593,0,Business,591000,24,7.93,2025-02-24,1.29,60,Default,1
CUST100353,60,Female,Gurugram,Salaried,797000.0,747,1,Business,440000,12,13.17,2025-06-29,0.55,61,Default,1
CUST100354,53,Male,Mumbai,Business Owner,1359000.0,647,1,Home,494000,36,12.13,2025-04-28,0.36,0,Active,0
CUST100355,29,Female,Delhi,Salaried,821000.0,737,0,Credit Card Consolidation,238000,48,7.62,2021-08-09,0.29,137,Default,1
CUST100356,63,Female,NOIDA,Salaried,506000.0,581,0,Auto,1058000,60,11.2,2025-05-08,2.09,243,Written Off,1
CUST100357,59,Female,Mumbai,Self-Employed,432000.0,650,1,Auto,111000,12,8.76,2022-03-14,0.26,0,Closed,0
CUST100358,49,Male,Noida,Salaried,322000.0,769,0,Education,252000,48,12.63,2021-12-17,0.78,0,Closed,0
CUST100359,62,Male,Delhi,Salaried,661000.0,773,2,Home,1776000,84,13.26,2021-01-30,2.69,109,Default,1
CUST100360,46,Female,Noida,Self-Employed,374000.0,637,0,Personal,764000,48,9.44,2023-11-25,2.04,96,Default,1
CUST100361,55,Male,Chandigarh,Self-Employed,520000.0,512,1,Credit Card Consolidation,857000,36,10.4,2025-07-19,1.65,0,Active,0
CUST100362,45,Female,Noida,Salaried,248000.0,734,0,Home,1025000,60,12.45,2025-12-24,4.13,0,Active,0
CUST100363,44,Female,Delhi,Salaried,935000.0,698,0,Personal,327000,36,9.17,2024-08-28,0.35,154,Default,1
CUST100364,33,Male,Chennai,Salaried,592000.0,707,1,Personal,501000,60,13.34,2021-04-02,0.85,0,Active,0
CUST100365,27,Female,Hyderabad,Salaried,1698000.0,586,2,Personal,476000,180,14.12,2025-07-27,0.28,0,Closed,0
CUST100366,56,Male,Chandigarh,Salaried,887000.0,671,3,Business,562000,36,11.75,2022-12-16,0.63,2,Active - Overdue 30d,0
CUST100367,40,Male,Chennai,Salaried,426000.0,688,1,Business,258000,60,10.11,2024-05-26,0.61,0,Closed,0
CUST100368,21,Female,Pune,Salaried,838000.0,805,1,Personal,336000,48,8.24,2022-03-30,0.4,0,Active,0
CUST100369,28,Female,Noida,Salaried,784000.0,777,0,Home,329000,36,11.83,2025-08-24,0.42,0,Closed,0
CUST100370,36,Male,Bengaluru,Self-Employed,1472000.0,766,0,Home,964000,12,16.79,2021-04-18,0.65,0,Closed,0
CUST100371,34,Female,Pune,Self-Employed,728000.0,699,0,Business,590000,120,10.43,2025-05-25,0.81,0,Closed,0
CUST100372,32,Male,Noida,Salaried,828000.0,610,0,Personal,647000,84,10.46,2022-02-18,0.78,115,Default,1
CUST100373,43,Male,Delhi,Salaried,772000.0,662,1,Business,1256000,180,11.17,2021-03-19,1.63,0,Closed,0
CUST100374,35,Male,Gurugram,Salaried,395000.0,579,0,Home,230000,60,8.8,2023-04-01,0.58,0,Closed,0
CUST100375,48,Female,Mohali,Salaried,447000.0,671,0,Home,211000,48,7.08,2022-08-12,0.47,0,Active,0
CUST100376,54,Male,Gurugram,Business Owner,377000.0,612,0,Personal,234000,24,12.84,2025-11-28,0.62,0,Active,0
CUST100377,22,Male,Delhi,Salaried,444000.0,679,0,Home,445000,48,12.01,2022-10-23,1.0,0,Closed,0
CUST100378,52,Male,Bengaluru,Salaried,512000.0,673,1,Auto,872000,36,7.0,2023-07-03,1.7,0,Active,0
CUST100379,43,Female,Noida,Salaried,594000.0,604,0,Auto,157000,36,8.74,2024-01-31,0.26,134,Default,1
CUST100380,42,Male,Mohali,Salaried,591000.0,725,1,Business,506000,84,9.18,2021-08-24,0.86,0,Active,0
CUST100381,45,Male,Mohali,Salaried,844000.0,578,2,Business,693000,60,16.27,2024-02-01,0.82,0,Closed,0
CUST100382,42,Male,Hyderabad,Self-Employed,741000.0,891,0,Home,300000,60,7.0,2021-09-29,0.4,0,Closed,0
CUST100383,42,Female,Chandigarh,Salaried,433000.0,779,1,Business,742000,60,12.48,2025-07-27,1.71,0,Closed,0
CUST100384,62,Female,Delhi,Salaried,794000.0,584,0,Home,659000,24,9.44,2021-03-21,0.83,0,Active,0
CUST100385,26,Male,Mumbai,Self-Employed,742000.0,702,0,Home,337000,84,9.62,2021-05-17,0.45,166,Written Off,1
CUST100386,35,Female,Mumbai,Salaried,821000.0,668,2,Auto,348000,84,7.0,2022-05-04,0.42,89,Default,1
CUST100387,63,Male,Mumbai,Salaried,608000.0,669,1,Home,417000,48,11.45,2021-03-24,0.69,0,Active,0
CUST100388,57,Female,Noida,Salaried,393000.0,643,1,Personal,579000,84,7.0,2022-02-04,1.47,0,Active,0
CUST100389,53,Female,Chennai,Self-Employed,676000.0,754,1,Personal,393000,36,14.22,2025-12-30,0.58,0,Closed,0
CUST100390,28,Male,Chandigarh,Salaried,940000.0,617,1,Personal,1099000,60,15.34,2023-03-25,1.17,75,Default,1
CUST100391,64,Male,Mohali,Salaried,1001000.0,769,0,Credit Card Consolidation,476000,60,13.82,2023-06-21,0.48,118,Default,1
CUST100392,64,Female,Mohali,Salaried,613000.0,806,0,Home,606000,120,7.0,2021-08-30,0.99,0,Active,0
CUST100393,25,Female,Pune,Salaried,707000.0,611,1,Auto,463000,48,12.71,2021-08-23,0.65,20,Active - Overdue 30d,0
CUST100394,59,Male,Gurugram,Salaried,1239000.0,748,0,Personal,837000,24,13.44,2023-12-13,0.68,95,Default,1
CUST100395,24,Female,Delhi,Self-Employed,1115000.0,738,5,Personal,274000,36,9.8,2023-10-21,0.25,147,Written Off,1
CUST100396,26,Male,Chandigarh,Self-Employed,847000.0,525,2,Personal,225000,48,13.36,2025-05-17,0.27,182,Written Off,1
CUST100397,52,Male,Delhi,Salaried,584000.0,816,2,Home,831000,48,17.07,2025-10-23,1.42,0,Active,0
CUST100398,50,Male,Gurugram,Salaried,796000.0,643,1,Personal,667000,60,12.27,2021-11-15,0.84,158,Default,1
CUST100399,55,Female,Mohali,Salaried,539000.0,691,1,Auto,277000,12,7.0,2024-10-03,0.51,108,Default,1
CUST100400,60,Female,Bengaluru,Self-Employed,612000.0,793,0,Auto,413000,48,9.63,2025-07-26,0.67,98,Default,1
CUST100401,36,Male,Delhi,Self-Employed,1138000.0,742,1,Education,447000,48,8.83,2025-09-20,0.39,0,Closed,0
CUST100402,33,Male,Pune,Salaried,614000.0,664,2,Personal,750000,60,15.51,2025-11-29,1.22,362,Written Off,1
CUST100403,62,Male,Pune,Self-Employed,524000.0,744,0,Education,271000,60,14.33,2023-05-22,0.52,0,Closed,0
CUST100404,50,Male,Delhi,Salaried,976000.0,773,2,Business,669000,60,7.0,2024-09-19,0.69,0,Active,0
CUST100405,39,Male,Delhi,Business Owner,708000.0,683,1,Business,119000,60,14.15,2023-10-05,0.17,97,Default,1
CUST100406,37,Male,Mohali,Salaried,516000.0,625,0,Personal,871000,120,9.34,2024-07-17,1.69,0,Closed,0
CUST100407,39,Male,Delhi,Salaried,885000.0,708,0,Auto,285000,12,16.35,2023-08-30,0.32,0,Active,0
CUST100408,48,Male,Chennai,Salaried,739000.0,615,4,Business,370000,36,13.91,2024-10-04,0.5,76,Default,1
CUST100409,46,Female,Gurugram,Salaried,382000.0,764,0,Home,892000,24,7.86,2022-10-28,2.34,0,Closed,0
CUST100410,57,Male,Gurugram,Self-Employed,842000.0,609,0,Credit Card Consolidation,92000,12,11.65,2021-09-03,0.11,0,Closed,0
CUST100411,46,Male,Bengaluru,Salaried,272000.0,623,0,Auto,252000,36,11.62,2025-04-14,0.93,0,Closed,0
CUST100412,43,Female,Chennai,Salaried,220000.0,760,0,Personal,599000,240,9.52,2024-10-07,2.72,0,Closed,0
CUST100413,29,Male,Noida,Self-Employed,731000.0,681,0,Auto,470000,36,16.67,2021-09-08,0.64,103,Default,1
CUST100414,32,Female,Delhi,Salaried,1124000.0,715,0,Education,583000,48,10.29,2021-04-21,0.52,0,Active,0
CUST100415,21,Male,Mumbai,Self-Employed,653000.0,734,0,Business,480000,120,13.4,2023-08-06,0.74,0,Active,0
CUST100416,21,Male,Mumbai,Business Owner,708000.0,624,0,Personal,271000,24,8.11,2025-11-18,0.38,80,Default,1
CUST100417,54,Male,Chennai,Salaried,430000.0,641,0,Personal,291000,24,13.86,2023-09-13,0.68,0,Active,0
CUST100418,52,Male,Gurugram,Self-Employed,535000.0,798,0,Business,418000,36,9.58,2024-07-11,0.78,91,Default,1
CUST100419,45,Male,Mumbai,Salaried,337000.0,732,2,Business,302000,60,12.56,2022-01-09,0.9,0,Active,0
