customer_id,age,gender,city,employment_type,annual_income,credit_score,credit_band,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate_pct,disbursement_date,loan_to_income_ratio,days_past_due,loan_status,is_default,predicted_default_prob,risk_segment
CUST100177,47,Female,Noida,Self-Employed,932000.0,697,Good,4,Personal,556000,84,9.52,2021-05-30,0.6,161,Default,1,0.604,Very High Risk
CUST100178,29,Male,Chandigarh,Self-Employed,504000.0,665,Fair,1,Home,663000,36,11.46,2022-01-18,1.32,75,Default,1,0.629,Very High Risk
CUST100179,57,Female,Bengaluru,Salaried,693000.0,705,Good,0,Home,251000,24,7.78,2023-10-23,0.36,0,Active,0,0.381,Medium Risk
CUST100180,53,Male,Mohali,Self-Employed,1495000.0,612,Fair,0,Personal,759000,120,8.97,2024-09-07,0.51,0,Active,0,0.473,High Risk
CUST100181,62,Female,Bengaluru,Salaried,954000.0,598,Fair,1,Auto,560000,36,7.0,2021-10-22,0.59,110,Default,1,0.458,High Risk
CUST100182,64,Female,Gurugram,Salaried,814000.0,635,Fair,1,Home,362000,120,9.84,2025-06-30,0.44,0,Active,0,0.46,High Risk
CUST100183,44,Female,Chennai,Self-Employed,1111000.0,700,Good,4,Auto,517000,60,14.73,2024-05-19,0.47,0,Closed,0,0.506,High Risk
CUST100184,35,Female,Mumbai,Self-Employed,767000.0,663,Fair,0,Personal,546000,60,12.37,2025-06-27,0.71,0,Active,0,0.574,High Risk
CUST100185,52,Female,Bengaluru,Self-Employed,1171000.0,646,Fair,2,Home,989000,36,9.43,2022-10-09,0.84,0,Active,0,0.584,High Risk
CUST100186,52,Female,Mumbai,Salaried,255000.0,734,Good,1,Business,1003000,120,11.85,2021-12-17,3.93,359,Written Off,1,0.732,Very High Risk
CUST100187,44,Female,Mumbai,Salaried,873000.0,716,Good,2,Home,400000,84,10.21,2025-04-03,0.46,0,Active,0,0.387,Medium Risk
CUST100188,61,Male,Mumbai,Self-Employed,203000.0,716,Good,1,Business,558000,24,10.0,2025-03-17,2.75,0,Closed,0,0.546,High Risk
CUST100189,32,Male,Mumbai,Salaried,409000.0,674,Good,1,Education,960000,120,15.93,2021-03-06,2.35,1,Active - Overdue 30d,0,0.543,High Risk
CUST100190,59,Male,Bengaluru,Business Owner,452000.0,623,Fair,0,Personal,269000,36,8.9,2025-03-14,0.6,143,Default,1,0.579,High Risk
CUST100191,22,Female,Chennai,Salaried,704000.0,579,Poor,1,Education,372000,84,10.8,2021-03-23,0.53,179,Default,1,0.479,High Risk
CUST100192,23,Male,Pune,Salaried,1209000.0,654,Fair,0,Personal,747000,24,8.56,2022-11-09,0.62,169,Default,1,0.459,High Risk
CUST100193,57,Female,Pune,Salaried,679000.0,689,Good,0,Business,851000,12,10.92,2022-08-02,1.25,120,Default,1,0.498,High Risk
CUST100194,37,Female,Chandigarh,Salaried,591000.0,750,Very Good,2,Home,527000,84,8.22,2025-04-03,0.89,0,Active,0,0.327,Medium Risk
CUST100195,22,Male,Chennai,Salaried,444000.0,657,Fair,2,Home,1005000,60,11.87,2025-11-24,2.26,0,Active,0,0.662,Very High Risk
CUST100196,22,Male,Noida,Salaried,1142000.0,585,Fair,0,Home,752000,12,11.03,2021-10-21,0.66,320,Written Off,1,0.515,High Risk
CUST100197,48,Female,Chennai,Salaried,552000.0,572,Poor,0,Education,654000,24,12.23,2024-01-03,1.18,0,Closed,0,0.508,High Risk
CUST100198,43,Male,Chennai,Salaried,328000.0,696,Good,2,Credit Card Consolidation,171000,48,14.0,2025-07-25,0.52,0,Active,0,0.445,High Risk
CUST100199,57,Female,Delhi,Salaried,447000.0,744,Very Good,0,Auto,811000,36,17.19,2025-02-24,1.81,0,Active,0,0.372,Medium Risk
CUST100200,52,Male,Pune,Salaried,471000.0,574,Poor,1,Business,188000,36,9.76,2022-06-13,0.4,119,Default,1,0.525,High Risk
CUST100201,53,Female,Pune,Salaried,625000.0,772,Very Good,0,Home,536000,180,13.97,2023-10-28,0.86,0,Closed,0,0.304,Medium Risk
CUST100202,21,Male,Chandigarh,Self-Employed,441000.0,588,Fair,1,Personal,405000,36,8.7,2023-01-11,0.92,97,Default,1,0.599,High Risk
CUST100203,39,Female,Gurugram,Salaried,681000.0,623,Fair,1,Auto,613000,36,17.99,2023-02-05,0.9,0,Closed,0,0.461,High Risk
CUST100204,22,Male,Mumbai,Self-Employed,786000.0,762,Very Good,0,Personal,276000,48,11.07,2022-04-15,0.35,0,Active,0,0.353,Medium Risk
CUST100205,64,Male,Mumbai,Salaried,672000.0,641,Fair,0,Education,246000,120,12.39,2025-11-10,0.37,0,Active,0,0.428,High Risk
CUST100206,46,Male,Noida,Salaried,902000.0,669,Fair,0,Personal,1032000,84,7.0,2022-09-09,1.14,0,Active,0,0.466,High Risk
CUST100207,52,Male,Pune,Business Owner,370000.0,712,Good,2,Personal,457000,240,11.5,2023-06-26,1.24,0,Active,0,0.457,High Risk
CUST100208,26,Female,Delhi,Salaried,1030000.0,775,Very Good,0,Auto,580000,36,10.64,2023-12-08,0.56,0,Closed,0,0.31,Medium Risk
CUST100209,52,Female,Bengaluru,Salaried,737000.0,673,Good,0,Auto,1292000,24,7.0,2022-06-15,1.75,0,Closed,0,0.503,High Risk
CUST100210,24,Male,Pune,Salaried,1071000.0,689,Good,1,Home,736000,180,10.09,2025-08-20,0.69,0,Active,0,0.418,High Risk
CUST100211,31,Male,Gurugram,Salaried,1030000.0,666,Fair,1,Personal,565000,84,10.25,2024-12-06,0.55,0,Closed,0,0.413,High Risk
CUST100212,37,Male,Gurugram,Business Owner,529000.0,569,Poor,2,Personal,180000,36,7.72,2021-06-05,0.34,8,Active - Overdue 30d,0,0.547,High Risk
CUST100213,58,Female,Mumbai,Self-Employed,356000.0,783,Very Good,1,Personal,908000,36,12.16,2025-09-21,2.55,108,Default,1,0.67,Very High Risk
CUST100214,44,Female,Mumbai,Business Owner,465000.0,446,Poor,1,Credit Card Consolidation,262000,60,10.1,2021-02-05,0.56,130,Default,1,0.602,Very High Risk
CUST100215,25,Male,Gurugram,Salaried,638000.0,704,Good,2,Personal,318000,36,7.12,2021-06-01,0.5,174,Default,1,0.443,High Risk
CUST100216,54,Female,Hyderabad,Business Owner,1157000.0,772,Very Good,1,Business,771000,36,12.17,2021-12-30,0.67,80,Default,1,0.457,High Risk
CUST100217,26,Female,Mumbai,Salaried,1353000.0,784,Very Good,0,Personal,318000,12,16.75,2023-08-09,0.24,0,Active,0,0.236,Medium Risk
CUST100218,42,Female,Bengaluru,Salaried,540000.0,614,Fair,0,Personal,402000,60,16.33,2024-01-04,0.74,0,Active,0,0.474,High Risk
CUST100219,31,Female,Hyderabad,Salaried,482000.0,712,Good,0,Home,780000,60,12.82,2025-08-22,1.62,0,Closed,0,0.447,High Risk
CUST100220,36,Female,Chennai,Salaried,880000.0,611,Fair,1,Education,279000,120,9.37,2022-09-25,0.32,0,Closed,0,0.466,High Risk
CUST100221,53,Female,Delhi,Self-Employed,658000.0,625,Fair,0,Personal,622000,24,7.0,2021-09-21,0.95,139,Default,1,0.613,Very High Risk
CUST100222,29,Male,Hyderabad,Salaried,462000.0,771,Very Good,1,Education,1168000,84,12.33,2023-12-08,2.53,0,Active,0,0.524,High Risk
CUST100223,26,Female,Mohali,Salaried,520000.0,686,Good,0,Personal,920000,12,10.84,2022-02-06,1.77,0,Active,0,0.507,High Risk
CUST100224,36,Male,Noida,Business Owner,622000.0,701,Good,2,Home,501000,24,16.81,2023-01-06,0.81,102,Default,1,0.563,High Risk
CUST100225,49,Male,Chennai,Self-Employed,690000.0,749,Very Good,1,Home,511000,120,11.29,2025-02-11,0.74,0,Active,0,0.461,High Risk
CUST100226,23,Male,Hyderabad,Salaried,1028000.0,766,Very Good,1,Education,528000,36,11.47,2023-10-17,0.51,0,Closed,0,0.324,Medium Risk
CUST100227,40,Female,Delhi,Salaried,760000.0,666,Fair,1,Home,517000,48,18.57,2025-12-09,0.68,298,Written Off,1,0.487,High Risk
CUST100228,56,Male,Pune,Salaried,517000.0,547,Poor,0,Personal,554000,48,11.21,2023-05-10,1.07,0,Closed,0,0.542,High Risk
CUST100229,39,Male,Pune,Salaried,457000.0,656,Fair,1,Personal,499000,36,13.28,2024-12-29,1.09,87,Default,1,0.472,High Risk
CUST100230,46,Male,Gurugram,Salaried,709000.0,729,Good,4,Home,169000,48,10.09,2023-06-07,0.24,0,Closed,0,0.375,Medium Risk
CUST100231,23,Male,Gurugram,Salaried,760000.0,555,Poor,3,Auto,333000,36,12.49,2025-01-05,0.44,0,Closed,0,0.533,High Risk
CUST100232,39,Male,Hyderabad,Salaried,1686000.0,641,Fair,0,Auto,502000,48,9.65,2025-07-17,0.3,124,Default,1,0.358,Medium Risk
CUST100233,40,Female,Mohali,Salaried,880000.0,647,Fair,0,Auto,211000,24,17.79,2022-09-27,0.24,151,Default,1,0.429,High Risk
CUST100234,52,Female,Bengaluru,Salaried,686000.0,699,Good,0,Credit Card Consolidation,275000,180,8.76,2021-09-21,0.4,0,Closed,0,0.379,Medium Risk
CUST100235,27,Male,Delhi,Salaried,317000.0,629,Fair,0,Home,373000,48,12.52,2025-12-16,1.18,0,Closed,0,0.45,High Risk
CUST100236,61,Female,Pune,Self-Employed,165000.0,684,Good,0,Personal,523000,36,12.46,2023-07-09,3.17,0,Closed,0,0.591,High Risk
CUST100237,53,Female,Mumbai,Self-Employed,697000.0,588,Fair,0,Personal,1083000,24,13.22,2022-11-01,1.55,63,Default,1,0.673,Very High Risk
CUST100238,60,Male,Pune,Salaried,503000.0,718,Good,1,Business,87000,48,7.0,2022-11-03,0.17,237,Written Off,1,0.415,High Risk
CUST100239,59,Female,Mumbai,Self-Employed,578000.0,714,Good,0,Auto,169000,24,13.5,2025-11-23,0.29,64,Default,1,0.415,High Risk
CUST100240,38,Female,Gurugram,Salaried,492000.0,900,Excellent,1,Personal,741000,60,13.15,2023-06-26,1.51,75,Default,1,0.491,High Risk
CUST100241,60,Male,Pune,Business Owner,739000.0,599,Fair,1,Home,182000,60,7.34,2022-08-14,0.25,156,Default,1,0.568,High Risk
CUST100242,21,Male,Mumbai,Salaried,1069000.0,647,Fair,0,Education,426000,48,7.0,2022-01-21,0.4,0,Active,0,0.404,High Risk
CUST100243,31,Female,Delhi,Salaried,868000.0,785,Very Good,1,Auto,376000,36,7.66,2021-03-15,0.43,251,Written Off,1,0.347,Medium Risk
CUST100244,48,Female,Bengaluru,Salaried,278000.0,552,Poor,0,Auto,341000,48,13.05,2025-01-13,1.23,0,Active,0,0.482,High Risk
CUST100245,45,Male,Bengaluru,Salaried,520000.0,900,Excellent,2,Personal,184000,48,17.17,2021-01-28,0.35,26,Active - Overdue 30d,0,0.234,Medium Risk
CUST100246,43,Male,Hyderabad,Salaried,504000.0,640,Fair,1,Personal,177000,24,13.73,2022-01-30,0.35,0,Active,0,0.42,High Risk
CUST100247,51,Male,Chandigarh,Self-Employed,885000.0,557,Poor,2,Auto,922000,36,11.93,2021-05-04,1.04,77,Default,1,0.694,Very High Risk
CUST100248,50,Female,Bengaluru,Salaried,402000.0,715,Good,0,Personal,227000,120,9.58,2023-03-06,0.56,0,Active,0,0.335,Medium Risk
CUST100249,62,Male,Gurugram,Business Owner,706000.0,684,Good,1,Personal,499000,12,11.36,2021-12-17,0.71,159,Default,1,0.577,High Risk
CUST100250,55,Male,Mumbai,Salaried,545000.0,600,Fair,1,Home,626000,84,14.45,2021-04-17,1.15,0,Active,0,0.504,High Risk
CUST100251,27,Female,Chennai,Salaried,533000.0,627,Fair,0,Personal,191000,36,14.86,2024-09-13,0.36,0,Active,0,0.399,Medium Risk
CUST100252,36,Male,Mumbai,Self-Employed,606000.0,734,Good,2,Credit Card Consolidation,383000,36,14.72,2022-01-26,0.63,0,Closed,0,0.47,High Risk
CUST100253,46,Male,Chennai,Salaried,404000.0,575,Poor,0,Home,384000,36,10.71,2021-06-02,0.95,0,Closed,0,0.515,High Risk
CUST100254,22,Male,Chandigarh,Salaried,694000.0,732,Good,2,Home,392000,60,15.77,2025-12-14,0.56,0,Active,0,0.345,Medium Risk
CUST100255,21,Female,Chandigarh,Salaried,750000.0,627,Fair,2,Auto,1436000,48,9.98,2025-05-13,1.91,0,Closed,0,0.582,High Risk
CUST100256,32,Male,Hyderabad,Self-Employed,543000.0,891,Excellent,0,Personal,281000,36,12.22,2024-05-20,0.52,0,Closed,0,0.28,Medium Risk
CUST100257,25,Female,Noida,Salaried,335000.0,803,Excellent,1,Business,574000,24,15.02,2022-03-07,1.71,0,Closed,0,0.353,Medium Risk
CUST100258,57,Male,Mohali,Business Owner,1047000.0,578,Poor,1,Business,312000,180,11.45,2022-02-08,0.3,0,Closed,0,0.513,High Risk
CUST100259,52,Male,Chandigarh,Self-Employed,822000.0,648,Fair,0,Personal,1413000,84,11.35,2021-11-18,1.72,0,Active,0,0.55,High Risk
CUST100260,29,Male,Delhi,Self-Employed,500000.0,752,Very Good,0,Education,406000,48,15.15,2025-05-21,0.81,92,Default,1,0.423,High Risk
CUST100261,61,Male,Noida,Business Owner,1130000.0,444,Poor,2,Education,414000,24,13.96,2022-12-31,0.37,0,Active,0,0.581,High Risk
CUST100262,55,Female,Mumbai,Salaried,486000.0,607,Fair,1,Personal,822000,180,14.18,2022-02-16,1.69,0,Closed,0,0.467,High Risk
CUST100263,39,Male,Chennai,Self-Employed,602000.0,642,Fair,0,Personal,644000,24,14.33,2024-05-14,1.07,173,Default,1,0.627,Very High Risk
CUST100264,36,Female,Hyderabad,Salaried,1235000.0,558,Poor,1,Home,625000,24,12.1,2025-08-05,0.51,119,Default,1,0.548,High Risk
CUST100265,23,Male,Noida,Salaried,787000.0,681,Good,0,Personal,456000,24,10.29,2024-02-17,0.58,0,Closed,0,0.437,High Risk
CUST100266,40,Female,Noida,Business Owner,682000.0,647,Fair,0,Education,1007000,12,13.56,2022-06-11,1.48,189,Written Off,1,0.696,Very High Risk
CUST100267,44,Female,Mumbai,Self-Employed,1626000.0,613,Fair,1,Personal,806000,24,7.34,2024-05-16,0.5,0,Closed,0,0.43,High Risk
CUST100268,53,Female,Pune,Salaried,1155000.0,792,Very Good,0,Auto,365000,60,14.79,2024-02-07,0.32,0,Active,0,0.274,Medium Risk
CUST100269,44,Male,Mumbai,Salaried,774000.0,748,Very Good,2,Personal,1691000,24,11.19,2021-05-02,2.18,98,Default,1,0.564,High Risk
CUST100270,31,Male,Mumbai,Self-Employed,273000.0,747,Very Good,2,Auto,281000,36,13.08,2024-02-01,1.03,0,Closed,0,0.401,High Risk
CUST100271,28,Male,Gurugram,Salaried,718000.0,683,Good,0,Personal,129000,48,9.67,2023-11-09,0.18,35,Active - Overdue 30d,0,0.37,Medium Risk
CUST100272,56,Female,Mumbai,Business Owner,819000.0,707,Good,0,Education,380000,60,8.55,2024-06-30,0.46,180,Written Off,1,0.466,High Risk
CUST100273,58,Male,Hyderabad,Self-Employed,323000.0,817,Excellent,1,Home,151000,24,19.53,2022-05-24,0.47,0,Active,0,0.282,Medium Risk
CUST100274,60,Female,Mohali,Salaried,953000.0,586,Fair,0,Personal,1001000,48,11.19,2025-06-24,1.05,0,Closed,0,0.491,High Risk
CUST100275,40,Female,Chandigarh,Self-Employed,784000.0,598,Fair,0,Home,616000,180,12.45,2022-04-27,0.79,60,Default,1,0.625,Very High Risk
CUST100276,55,Male,Delhi,Self-Employed,671000.0,768,Very Good,0,Home,456000,36,8.24,2021-10-30,0.68,0,Closed,0,0.478,High Risk
CUST100277,45,Female,Chennai,Salaried,577000.0,723,Good,0,Business,565000,60,16.69,2025-07-28,0.98,0,Active,0,0.344,Medium Risk
CUST100278,55,Female,Noida,Salaried,691000.0,634,Fair,1,Home,235000,240,10.6,2021-11-24,0.34,107,Default,1,0.43,High Risk
CUST100279,45,Female,Hyderabad,Self-Employed,920000.0,716,Good,2,Personal,1033000,36,11.94,2025-04-28,1.12,70,Default,1,0.579,High Risk
CUST100280,49,Male,Pune,Salaried,206000.0,589,Fair,2,Personal,938000,48,11.0,2025-08-15,4.55,92,Default,1,0.741,Very High Risk
CUST100281,38,Male,Noida,Salaried,613000.0,712,Good,2,Home,315000,60,13.39,2022-09-03,0.51,0,Active,0,0.383,Medium Risk
CUST100282,38,Male,Delhi,Salaried,339000.0,626,Fair,1,Personal,165000,36,12.99,2021-01-30,0.49,0,Closed,0,0.411,High Risk
CUST100283,22,Female,Mohali,Salaried,827000.0,802,Excellent,1,Auto,692000,24,13.57,2021-06-20,0.84,0,Active,0,0.307,Medium Risk
CUST100284,55,Female,Mohali,Salaried,844000.0,705,Good,0,Personal,518000,24,9.85,2025-02-08,0.61,0,Closed,0,0.365,Medium Risk
CUST100285,36,Male,Noida,Salaried,757000.0,681,Good,1,Auto,440000,60,10.61,2024-11-24,0.58,0,Closed,0,0.444,High Risk
CUST100286,61,Female,Delhi,Salaried,744000.0,657,Fair,1,Auto,638000,48,7.05,2024-06-28,0.86,0,Closed,0,0.467,High Risk
CUST100287,56,Male,Noida,Salaried,1143000.0,705,Good,0,Auto,313000,36,16.81,2022-06-17,0.27,0,Active,0,0.361,Medium Risk
CUST100288,53,Female,Gurugram,Salaried,150000.0,748,Very Good,1,Business,249000,24,7.0,2022-04-26,1.66,175,Default,1,0.592,High Risk
CUST100289,24,Female,Pune,Business Owner,506000.0,658,Fair,0,Home,299000,180,7.35,2023-12-31,0.59,0,Closed,0,0.481,High Risk
CUST100290,53,Female,Chennai,Business Owner,1216000.0,838,Excellent,2,Business,184000,24,8.41,2023-11-01,0.15,0,Active,0,0.3,Medium Risk
CUST100291,34,Female,Mumbai,Salaried,932000.0,668,Fair,2,Home,351000,240,9.48,2021-02-03,0.38,0,Closed,0,0.475,High Risk
CUST100292,41,Male,Bengaluru,Salaried,1094000.0,724,Good,1,Personal,276000,60,11.78,2024-02-21,0.25,0,Closed,0,0.314,Medium Risk
CUST100293,40,Male,Chennai,Salaried,876000.0,708,Good,0,Home,960000,84,15.49,2024-12-09,1.1,28,Active - Overdue 30d,0,0.379,Medium Risk
CUST100294,28,Female,Chennai,Salaried,350000.0,492,Poor,0,Auto,675000,36,13.07,2022-03-31,1.93,127,Default,1,0.592,High Risk
CUST100295,27,Male,Chennai,Salaried,1044000.0,763,Very Good,0,Personal,609000,24,10.44,2022-07-11,0.58,161,Default,1,0.363,Medium Risk
CUST100296,23,Male,Delhi,Self-Employed,913000.0,870,Excellent,3,Personal,452000,24,10.42,2025-06-16,0.5,0,Active,0,0.338,Medium Risk
CUST100297,37,Female,Hyderabad,Salaried,440000.0,713,Good,1,Home,434000,84,17.97,2022-11-08,0.99,157,Written Off,1,0.408,High Risk
CUST100298,53,Male,Delhi,Salaried,919000.0,711,Good,1,Personal,125000,36,7.0,2023-04-15,0.14,0,Closed,0,0.345,Medium Risk
CUST100299,32,Female,Chennai,Self-Employed,791000.0,701,Good,0,Education,743000,36,7.41,2024-01-19,0.94,173,Written Off,1,0.577,High Risk
CUST100300,42,Female,Delhi,Salaried,711000.0,599,Fair,2,Credit Card Consolidation,656000,48,9.13,2023-04-04,0.92,158,Default,1,0.57,High Risk
CUST100301,42,Female,Hyderabad,Salaried,922000.0,684,Good,1,Personal,896000,48,7.95,2023-03-29,0.97,150,Default,1,0.466,High Risk
CUST100302,50,Female,Gurugram,Self-Employed,500000.0,697,Good,2,Personal,1068000,24,12.53,2023-01-23,2.14,0,Active,0,0.639,Very High Risk
CUST100303,58,Female,Mohali,Salaried,861000.0,744,Very Good,1,Business,693000,120,12.41,2025-12-30,0.8,0,Active,0,0.362,Medium Risk
CUST100304,58,Female,Pune,Salaried,570000.0,713,Good,0,Auto,284000,180,13.24,2025-09-16,0.5,0,Active,0,0.343,Medium Risk
CUST100305,28,Female,Pune,Salaried,576000.0,724,Good,0,Education,529000,24,14.11,2024-12-06,0.92,324,Written Off,1,0.376,Medium Risk
CUST100306,47,Male,Bengaluru,Salaried,952000.0,649,Fair,1,Business,1081000,60,8.76,2021-03-27,1.14,162,Default,1,0.475,High Risk
CUST100307,47,Female,Hyderabad,Salaried,667000.0,772,Very Good,0,Education,508000,36,13.11,2022-10-21,0.76,0,Active,0,0.326,Medium Risk
CUST100308,54,Female,Gurugram,Business Owner,488000.0,796,Very Good,1,Credit Card Consolidation,1237000,24,11.73,2023-05-26,2.53,154,Default,1,0.694,Very High Risk
CUST100309,41,Male,Mumbai,Salaried,782000.0,705,Good,1,Education,395000,36,12.93,2023-10-14,0.51,0,Active,0,0.381,Medium Risk
CUST100310,50,Male,Pune,Salaried,354000.0,709,Good,0,Home,781000,60,9.09,2025-01-24,2.21,0,Closed,0,0.465,High Risk
CUST100311,53,Female,Chennai,Salaried,793000.0,628,Fair,2,Business,134000,48,8.12,2024-01-18,0.17,181,Written Off,1,0.502,High Risk
CUST100312,48,Male,Delhi,Salaried,733000.0,729,Good,1,Home,593000,36,11.06,2022-12-09,0.81,0,Active,0,0.392,Medium Risk
CUST100313,53,Female,Delhi,Business Owner,642000.0,679,Good,1,Personal,1282000,36,9.92,2021-02-08,2.0,63,Default,1,0.69,Very High Risk
CUST100314,25,Female,Pune,Salaried,1061000.0,643,Fair,0,Personal,858000,36,9.43,2022-10-12,0.81,0,Active,0,0.445,High Risk
CUST100315,39,Male,Chennai,Salaried,939000.0,655,Fair,0,Home,1170000,36,16.5,2024-02-04,1.25,0,Closed,0,0.454,High Risk
CUST100316,24,Female,Delhi,Self-Employed,939000.0,691,Good,1,Home,863000,12,15.83,2023-10-04,0.92,0,Active,0,0.538,High Risk
CUST100317,55,Male,Mohali,Salaried,730000.0,689,Good,1,Personal,885000,120,19.65,2024-09-30,1.21,0,Active,0,0.422,High Risk
CUST100318,37,Female,Noida,Self-Employed,855000.0,792,Very Good,2,Education,777000,180,8.34,2022-01-25,0.91,84,Default,1,0.562,High Risk
CUST100319,64,Male,Delhi,Salaried,543000.0,635,Fair,0,Home,1102000,60,11.75,2021-07-01,2.03,109,Default,1,0.685,Very High Risk
CUST100320,48,Female,Delhi,Salaried,718000.0,719,Good,1,Credit Card Consolidation,185000,24,12.6,2024-06-04,0.26,196,Written Off,1,0.458,High Risk
CUST100321,50,Male,Hyderabad,Salaried,601000.0,600,Fair,0,Home,649000,60,14.56,2024-12-22,1.08,0,Active,0,0.513,High Risk
CUST100322,49,Male,Mohali,Salaried,664000.0,596,Fair,0,Auto,389000,120,10.15,2021-12-20,0.59,0,Closed,0,0.507,High Risk
CUST100323,26,Male,Hyderabad,Salaried,821000.0,530,Poor,0,Auto,588000,60,7.0,2025-09-19,0.72,78,Default,1,0.528,High Risk
CUST100324,55,Male,Gurugram,Self-Employed,260000.0,766,Very Good,1,Personal,784000,84,8.66,2025-08-10,3.02,145,Default,1,0.724,Very High Risk
CUST100325,61,Male,Delhi,Self-Employed,730000.0,757,Very Good,0,Auto,339000,36,15.8,2022-02-22,0.46,0,Active,0,0.446,High Risk
CUST100326,57,Male,Gurugram,Salaried,638000.0,465,Poor,0,Auto,983000,84,10.66,2024-01-09,1.54,0,Closed,0,0.541,High Risk
CUST100327,44,Male,Pune,Self-Employed,1212000.0,693,Good,2,Education,1086000,24,14.56,2022-08-20,0.9,91,Default,1,0.647,Very High Risk
CUST100328,49,Female,Bengaluru,Salaried,856000.0,645,Fair,0,Business,463000,60,10.07,2022-10-08,0.54,0,Closed,0,0.438,High Risk
CUST100329,51,Female,Chandigarh,Business Owner,453000.0,704,Good,0,Home,339000,24,9.62,2023-08-15,0.75,302,Written Off,1,0.508,High Risk
CUST100330,55,Female,Mumbai,Business Owner,662000.0,688,Good,0,Business,723000,60,16.17,2021-01-04,1.09,60,Default,1,0.571,High Risk
CUST100331,53,Female,Gurugram,Salaried,263000.0,662,Fair,2,Home,483000,36,10.61,2021-12-29,1.84,240,Written Off,1,0.568,High Risk
CUST100332,41,Male,Mumbai,Self-Employed,716000.0,596,Fair,2,Home,278000,48,15.52,2023-01-17,0.39,188,Written Off,1,0.559,High Risk
CUST100333,52,Male,Mumbai,Business Owner,1473000.0,628,Fair,0,Business,447000,36,10.92,2024-11-03,0.3,0,Active,0,0.396,Medium Risk
CUST100334,43,Male,Noida,Salaried,811000.0,627,Fair,1,Education,315000,180,18.7,2023-01-15,0.39,27,Active - Overdue 30d,0,0.429,High Risk
CUST100335,53,Female,Delhi,Salaried,514000.0,649,Fair,1,Auto,1111000,84,12.72,2024-04-20,2.16,0,Active,0,0.65,Very High Risk
CUST100336,23,Female,Pune,Salaried,688000.0,745,Very Good,0,Auto,192000,60,16.08,2023-11-29,0.28,0,Closed,0,0.304,Medium Risk
CUST100337,38,Male,Delhi,Salaried,225000.0,819,Excellent,2,Business,438000,48,10.25,2022-04-21,1.95,0,Active,0,0.366,Medium Risk
CUST100338,45,Male,Delhi,Business Owner,536000.0,617,Fair,0,Education,463000,84,12.35,2025-06-11,0.86,18,Active - Overdue 30d,0,0.546,High Risk
CUST100339,62,Male,Bengaluru,Business Owner,951000.0,734,Good,0,Personal,440000,60,10.91,2023-12-11,0.46,0,Active,0,0.421,High Risk
CUST100340,51,Female,Delhi,Business Owner,1006000.0,522,Poor,1,Personal,271000,36,12.43,2025-01-12,0.27,0,Closed,0,0.533,High Risk
CUST100341,23,Female,Mumbai,Salaried,1765000.0,543,Poor,0,Personal,528000,24,13.2,2022-06-05,0.3,0,Closed,0,0.438,High Risk
CUST100342,60,Male,Noida,Salaried,927000.0,693,Good,2,Personal,337000,48,11.73,2023-07-23,0.36,0,Active,0,0.437,High Risk
CUST100343,44,Male,Mumbai,Salaried,694000.0,744,Very Good,0,Education,520000,60,14.81,2021-12-07,0.75,0,Closed,0,0.32,Medium Risk
